forecast_date,location,target,type,quantile,target_end_date,value
2020-07-20,47,3 wk ahead cum death,quantile,0.01,2020-08-08,1028.0
2020-07-20,48,3 wk ahead cum death,quantile,0.01,2020-08-08,4848.0
2020-07-20,49,3 wk ahead cum death,quantile,0.01,2020-08-08,283.0
2020-07-20,50,3 wk ahead cum death,quantile,0.01,2020-08-08,56.0
2020-07-20,51,3 wk ahead cum death,quantile,0.01,2020-08-08,2106.0
2020-07-20,53,3 wk ahead cum death,quantile,0.01,2020-08-08,1522.0
2020-07-20,54,3 wk ahead cum death,quantile,0.01,2020-08-08,100.0
2020-07-20,55,3 wk ahead cum death,quantile,0.01,2020-08-08,856.0
2020-07-20,56,3 wk ahead cum death,quantile,0.01,2020-08-08,25.0
2020-07-20,US,3 wk ahead cum death,quantile,0.01,2020-08-08,147865.0
2020-07-20,01,3 wk ahead cum death,quantile,0.025,2020-08-08,1462.0
2020-07-20,02,3 wk ahead cum death,quantile,0.025,2020-08-08,20.0
2020-07-20,04,3 wk ahead cum death,quantile,0.025,2020-08-08,3426.0
2020-07-20,05,3 wk ahead cum death,quantile,0.025,2020-08-08,433.0
2020-07-20,06,3 wk ahead cum death,quantile,0.025,2020-08-08,8367.0
2020-07-20,08,3 wk ahead cum death,quantile,0.025,2020-08-08,1761.0
2020-07-20,09,3 wk ahead cum death,quantile,0.025,2020-08-08,4406.0
2020-07-20,10,3 wk ahead cum death,quantile,0.025,2020-08-08,524.0
2020-07-20,11,3 wk ahead cum death,quantile,0.025,2020-08-08,583.0
2020-07-20,12,3 wk ahead cum death,quantile,0.025,2020-08-08,5826.0
2020-07-20,13,3 wk ahead cum death,quantile,0.025,2020-08-08,3284.0
2020-07-20,15,3 wk ahead cum death,quantile,0.025,2020-08-08,26.0
2020-07-20,16,3 wk ahead cum death,quantile,0.025,2020-08-08,135.0
2020-07-20,17,3 wk ahead cum death,quantile,0.025,2020-08-08,7575.0
2020-07-20,18,3 wk ahead cum death,quantile,0.025,2020-08-08,2875.0
2020-07-20,19,3 wk ahead cum death,quantile,0.025,2020-08-08,815.0
2020-07-20,20,3 wk ahead cum death,quantile,0.025,2020-08-08,336.0
2020-07-20,21,3 wk ahead cum death,quantile,0.025,2020-08-08,729.0
2020-07-20,22,3 wk ahead cum death,quantile,0.025,2020-08-08,3716.0
2020-07-20,23,3 wk ahead cum death,quantile,0.025,2020-08-08,120.0
2020-07-20,24,3 wk ahead cum death,quantile,0.025,2020-08-08,3429.0
2020-07-20,25,3 wk ahead cum death,quantile,0.025,2020-08-08,8519.0
2020-07-20,26,3 wk ahead cum death,quantile,0.025,2020-08-08,6409.0
2020-07-20,27,3 wk ahead cum death,quantile,0.025,2020-08-08,1603.0
2020-07-20,28,3 wk ahead cum death,quantile,0.025,2020-08-08,1515.0
2020-07-20,29,3 wk ahead cum death,quantile,0.025,2020-08-08,1187.0
2020-07-20,30,3 wk ahead cum death,quantile,0.025,2020-08-08,43.0
2020-07-20,31,3 wk ahead cum death,quantile,0.025,2020-08-08,310.0
2020-07-20,32,3 wk ahead cum death,quantile,0.025,2020-08-08,742.0
2020-07-20,33,3 wk ahead cum death,quantile,0.025,2020-08-08,403.0
2020-07-20,34,3 wk ahead cum death,quantile,0.025,2020-08-08,15874.0
2020-07-20,35,3 wk ahead cum death,quantile,0.025,2020-08-08,595.0
2020-07-20,36,3 wk ahead cum death,quantile,0.025,2020-08-08,32598.0
2020-07-20,37,3 wk ahead cum death,quantile,0.025,2020-08-08,1797.0
2020-07-20,38,3 wk ahead cum death,quantile,0.025,2020-08-08,95.0
2020-07-20,39,3 wk ahead cum death,quantile,0.025,2020-08-08,3294.0
2020-07-20,40,3 wk ahead cum death,quantile,0.025,2020-08-08,484.0
2020-07-20,41,3 wk ahead cum death,quantile,0.025,2020-08-08,306.0
2020-07-20,42,3 wk ahead cum death,quantile,0.025,2020-08-08,7095.0
2020-07-20,44,3 wk ahead cum death,quantile,0.025,2020-08-08,999.0
2020-07-20,45,3 wk ahead cum death,quantile,0.025,2020-08-08,1482.0
2020-07-20,46,3 wk ahead cum death,quantile,0.025,2020-08-08,126.0
2020-07-20,47,3 wk ahead cum death,quantile,0.025,2020-08-08,1059.0
2020-07-20,48,3 wk ahead cum death,quantile,0.025,2020-08-08,4976.0
2020-07-20,49,3 wk ahead cum death,quantile,0.025,2020-08-08,290.0
2020-07-20,50,3 wk ahead cum death,quantile,0.025,2020-08-08,56.0
2020-07-20,51,3 wk ahead cum death,quantile,0.025,2020-08-08,2117.0
2020-07-20,53,3 wk ahead cum death,quantile,0.025,2020-08-08,1536.0
2020-07-20,54,3 wk ahead cum death,quantile,0.025,2020-08-08,101.0
2020-07-20,55,3 wk ahead cum death,quantile,0.025,2020-08-08,859.0
2020-07-20,56,3 wk ahead cum death,quantile,0.025,2020-08-08,25.0
2020-07-20,US,3 wk ahead cum death,quantile,0.025,2020-08-08,148556.0
2020-07-20,01,3 wk ahead cum death,quantile,0.05,2020-08-08,1486.0
2020-07-20,02,3 wk ahead cum death,quantile,0.05,2020-08-08,20.0
2020-07-20,04,3 wk ahead cum death,quantile,0.05,2020-08-08,3526.0
2020-07-20,05,3 wk ahead cum death,quantile,0.05,2020-08-08,440.0
2020-07-20,06,3 wk ahead cum death,quantile,0.05,2020-08-08,8433.0
2020-07-20,08,3 wk ahead cum death,quantile,0.05,2020-08-08,1764.0
2020-07-20,09,3 wk ahead cum death,quantile,0.05,2020-08-08,4408.0
2020-07-20,10,3 wk ahead cum death,quantile,0.05,2020-08-08,524.0
2020-07-20,11,3 wk ahead cum death,quantile,0.05,2020-08-08,585.0
2020-07-20,12,3 wk ahead cum death,quantile,0.05,2020-08-08,5938.0
2020-07-20,13,3 wk ahead cum death,quantile,0.05,2020-08-08,3298.0
2020-07-20,15,3 wk ahead cum death,quantile,0.05,2020-08-08,26.0
2020-07-20,16,3 wk ahead cum death,quantile,0.05,2020-08-08,139.0
2020-07-20,17,3 wk ahead cum death,quantile,0.05,2020-08-08,7585.0
2020-07-20,18,3 wk ahead cum death,quantile,0.05,2020-08-08,2881.0
2020-07-20,19,3 wk ahead cum death,quantile,0.05,2020-08-08,819.0
2020-07-20,20,3 wk ahead cum death,quantile,0.05,2020-08-08,340.0
2020-07-20,21,3 wk ahead cum death,quantile,0.05,2020-08-08,736.0
2020-07-20,22,3 wk ahead cum death,quantile,0.05,2020-08-08,3734.0
2020-07-20,23,3 wk ahead cum death,quantile,0.05,2020-08-08,121.0
2020-07-20,24,3 wk ahead cum death,quantile,0.05,2020-08-08,3435.0
2020-07-20,25,3 wk ahead cum death,quantile,0.05,2020-08-08,8533.0
2020-07-20,26,3 wk ahead cum death,quantile,0.05,2020-08-08,6418.0
2020-07-20,27,3 wk ahead cum death,quantile,0.05,2020-08-08,1607.0
2020-07-20,28,3 wk ahead cum death,quantile,0.05,2020-08-08,1531.0
2020-07-20,29,3 wk ahead cum death,quantile,0.05,2020-08-08,1194.0
2020-07-20,30,3 wk ahead cum death,quantile,0.05,2020-08-08,46.0
2020-07-20,31,3 wk ahead cum death,quantile,0.05,2020-08-08,312.0
2020-07-20,32,3 wk ahead cum death,quantile,0.05,2020-08-08,760.0
2020-07-20,33,3 wk ahead cum death,quantile,0.05,2020-08-08,404.0
2020-07-20,34,3 wk ahead cum death,quantile,0.05,2020-08-08,15901.0
2020-07-20,35,3 wk ahead cum death,quantile,0.05,2020-08-08,600.0
2020-07-20,36,3 wk ahead cum death,quantile,0.05,2020-08-08,32616.0
2020-07-20,37,3 wk ahead cum death,quantile,0.05,2020-08-08,1812.0
2020-07-20,38,3 wk ahead cum death,quantile,0.05,2020-08-08,96.0
2020-07-20,39,3 wk ahead cum death,quantile,0.05,2020-08-08,3306.0
2020-07-20,40,3 wk ahead cum death,quantile,0.05,2020-08-08,489.0
2020-07-20,41,3 wk ahead cum death,quantile,0.05,2020-08-08,313.0
2020-07-20,42,3 wk ahead cum death,quantile,0.05,2020-08-08,7109.0
2020-07-20,44,3 wk ahead cum death,quantile,0.05,2020-08-08,1001.0
2020-07-20,45,3 wk ahead cum death,quantile,0.05,2020-08-08,1522.0
2020-07-20,46,3 wk ahead cum death,quantile,0.05,2020-08-08,129.0
2020-07-20,47,3 wk ahead cum death,quantile,0.05,2020-08-08,1090.0
2020-07-20,48,3 wk ahead cum death,quantile,0.05,2020-08-08,5096.0
2020-07-20,49,3 wk ahead cum death,quantile,0.05,2020-08-08,297.0
2020-07-20,50,3 wk ahead cum death,quantile,0.05,2020-08-08,56.0
2020-07-20,51,3 wk ahead cum death,quantile,0.05,2020-08-08,2128.0
2020-07-20,53,3 wk ahead cum death,quantile,0.05,2020-08-08,1548.0
2020-07-20,54,3 wk ahead cum death,quantile,0.05,2020-08-08,102.0
2020-07-20,55,3 wk ahead cum death,quantile,0.05,2020-08-08,863.0
2020-07-20,56,3 wk ahead cum death,quantile,0.05,2020-08-08,26.0
2020-07-20,US,3 wk ahead cum death,quantile,0.05,2020-08-08,149352.0
2020-07-20,01,3 wk ahead cum death,quantile,0.1,2020-08-08,1522.0
2020-07-20,02,3 wk ahead cum death,quantile,0.1,2020-08-08,22.0
2020-07-20,04,3 wk ahead cum death,quantile,0.1,2020-08-08,3662.0
2020-07-20,05,3 wk ahead cum death,quantile,0.1,2020-08-08,449.0
2020-07-20,06,3 wk ahead cum death,quantile,0.1,2020-08-08,8524.0
2020-07-20,08,3 wk ahead cum death,quantile,0.1,2020-08-08,1767.0
2020-07-20,09,3 wk ahead cum death,quantile,0.1,2020-08-08,4411.0
2020-07-20,10,3 wk ahead cum death,quantile,0.1,2020-08-08,525.0
2020-07-20,11,3 wk ahead cum death,quantile,0.1,2020-08-08,586.0
2020-07-20,12,3 wk ahead cum death,quantile,0.1,2020-08-08,6127.0
2020-07-20,13,3 wk ahead cum death,quantile,0.1,2020-08-08,3323.0
2020-07-20,15,3 wk ahead cum death,quantile,0.1,2020-08-08,28.0
2020-07-20,16,3 wk ahead cum death,quantile,0.1,2020-08-08,145.0
2020-07-20,17,3 wk ahead cum death,quantile,0.1,2020-08-08,7603.0
2020-07-20,18,3 wk ahead cum death,quantile,0.1,2020-08-08,2890.0
2020-07-20,19,3 wk ahead cum death,quantile,0.1,2020-08-08,824.0
2020-07-20,20,3 wk ahead cum death,quantile,0.1,2020-08-08,344.0
2020-07-20,21,3 wk ahead cum death,quantile,0.1,2020-08-08,745.0
2020-07-20,22,3 wk ahead cum death,quantile,0.1,2020-08-08,3760.0
2020-07-20,23,3 wk ahead cum death,quantile,0.1,2020-08-08,123.0
2020-07-20,24,3 wk ahead cum death,quantile,0.1,2020-08-08,3444.0
2020-07-20,25,3 wk ahead cum death,quantile,0.1,2020-08-08,8549.0
2020-07-20,26,3 wk ahead cum death,quantile,0.1,2020-08-08,6428.0
2020-07-20,27,3 wk ahead cum death,quantile,0.1,2020-08-08,1612.0
2020-07-20,28,3 wk ahead cum death,quantile,0.1,2020-08-08,1551.0
2020-07-20,29,3 wk ahead cum death,quantile,0.1,2020-08-08,1203.0
2020-07-20,30,3 wk ahead cum death,quantile,0.1,2020-08-08,49.0
2020-07-20,31,3 wk ahead cum death,quantile,0.1,2020-08-08,316.0
2020-07-20,32,3 wk ahead cum death,quantile,0.1,2020-08-08,779.0
2020-07-20,33,3 wk ahead cum death,quantile,0.1,2020-08-08,405.0
2020-07-20,34,3 wk ahead cum death,quantile,0.1,2020-08-08,15936.0
2020-07-20,35,3 wk ahead cum death,quantile,0.1,2020-08-08,604.0
2020-07-20,36,3 wk ahead cum death,quantile,0.1,2020-08-08,32640.0
2020-07-20,37,3 wk ahead cum death,quantile,0.1,2020-08-08,1831.0
2020-07-20,38,3 wk ahead cum death,quantile,0.1,2020-08-08,97.0
2020-07-20,39,3 wk ahead cum death,quantile,0.1,2020-08-08,3325.0
2020-07-20,40,3 wk ahead cum death,quantile,0.1,2020-08-08,498.0
2020-07-20,41,3 wk ahead cum death,quantile,0.1,2020-08-08,323.0
2020-07-20,42,3 wk ahead cum death,quantile,0.1,2020-08-08,7125.0
2020-07-20,44,3 wk ahead cum death,quantile,0.1,2020-08-08,1004.0
2020-07-20,45,3 wk ahead cum death,quantile,0.1,2020-08-08,1575.0
2020-07-20,46,3 wk ahead cum death,quantile,0.1,2020-08-08,132.0
2020-07-20,47,3 wk ahead cum death,quantile,0.1,2020-08-08,1125.0
2020-07-20,48,3 wk ahead cum death,quantile,0.1,2020-08-08,5265.0
2020-07-20,49,3 wk ahead cum death,quantile,0.1,2020-08-08,307.0
2020-07-20,50,3 wk ahead cum death,quantile,0.1,2020-08-08,56.0
2020-07-20,51,3 wk ahead cum death,quantile,0.1,2020-08-08,2141.0
2020-07-20,53,3 wk ahead cum death,quantile,0.1,2020-08-08,1565.0
2020-07-20,54,3 wk ahead cum death,quantile,0.1,2020-08-08,102.0
2020-07-20,55,3 wk ahead cum death,quantile,0.1,2020-08-08,867.0
2020-07-20,56,3 wk ahead cum death,quantile,0.1,2020-08-08,26.0
2020-07-20,US,3 wk ahead cum death,quantile,0.1,2020-08-08,150570.0
2020-07-20,01,3 wk ahead cum death,quantile,0.15,2020-08-08,1550.0
2020-07-20,02,3 wk ahead cum death,quantile,0.15,2020-08-08,23.0
2020-07-20,04,3 wk ahead cum death,quantile,0.15,2020-08-08,3780.0
2020-07-20,05,3 wk ahead cum death,quantile,0.15,2020-08-08,457.0
2020-07-20,06,3 wk ahead cum death,quantile,0.15,2020-08-08,8605.0
2020-07-20,08,3 wk ahead cum death,quantile,0.15,2020-08-08,1770.0
2020-07-20,09,3 wk ahead cum death,quantile,0.15,2020-08-08,4414.0
2020-07-20,10,3 wk ahead cum death,quantile,0.15,2020-08-08,526.0
2020-07-20,11,3 wk ahead cum death,quantile,0.15,2020-08-08,588.0
2020-07-20,12,3 wk ahead cum death,quantile,0.15,2020-08-08,6289.0
2020-07-20,13,3 wk ahead cum death,quantile,0.15,2020-08-08,3345.0
2020-07-20,15,3 wk ahead cum death,quantile,0.15,2020-08-08,29.0
2020-07-20,16,3 wk ahead cum death,quantile,0.15,2020-08-08,150.0
2020-07-20,17,3 wk ahead cum death,quantile,0.15,2020-08-08,7618.0
2020-07-20,18,3 wk ahead cum death,quantile,0.15,2020-08-08,2897.0
2020-07-20,19,3 wk ahead cum death,quantile,0.15,2020-08-08,827.0
2020-07-20,20,3 wk ahead cum death,quantile,0.15,2020-08-08,347.0
2020-07-20,21,3 wk ahead cum death,quantile,0.15,2020-08-08,753.0
2020-07-20,22,3 wk ahead cum death,quantile,0.15,2020-08-08,3783.0
2020-07-20,23,3 wk ahead cum death,quantile,0.15,2020-08-08,124.0
2020-07-20,24,3 wk ahead cum death,quantile,0.15,2020-08-08,3451.0
2020-07-20,25,3 wk ahead cum death,quantile,0.15,2020-08-08,8561.0
2020-07-20,26,3 wk ahead cum death,quantile,0.15,2020-08-08,6434.0
2020-07-20,27,3 wk ahead cum death,quantile,0.15,2020-08-08,1616.0
2020-07-20,28,3 wk ahead cum death,quantile,0.15,2020-08-08,1567.0
2020-07-20,29,3 wk ahead cum death,quantile,0.15,2020-08-08,1211.0
2020-07-20,30,3 wk ahead cum death,quantile,0.15,2020-08-08,53.0
2020-07-20,31,3 wk ahead cum death,quantile,0.15,2020-08-08,318.0
2020-07-20,32,3 wk ahead cum death,quantile,0.15,2020-08-08,793.0
2020-07-20,33,3 wk ahead cum death,quantile,0.15,2020-08-08,407.0
2020-07-20,34,3 wk ahead cum death,quantile,0.15,2020-08-08,15964.0
2020-07-20,35,3 wk ahead cum death,quantile,0.15,2020-08-08,608.0
2020-07-20,36,3 wk ahead cum death,quantile,0.15,2020-08-08,32658.0
2020-07-20,37,3 wk ahead cum death,quantile,0.15,2020-08-08,1844.0
2020-07-20,38,3 wk ahead cum death,quantile,0.15,2020-08-08,98.0
2020-07-20,39,3 wk ahead cum death,quantile,0.15,2020-08-08,3339.0
2020-07-20,40,3 wk ahead cum death,quantile,0.15,2020-08-08,505.0
2020-07-20,41,3 wk ahead cum death,quantile,0.15,2020-08-08,330.0
2020-07-20,42,3 wk ahead cum death,quantile,0.15,2020-08-08,7138.0
2020-07-20,44,3 wk ahead cum death,quantile,0.15,2020-08-08,1006.0
2020-07-20,45,3 wk ahead cum death,quantile,0.15,2020-08-08,1615.0
2020-07-20,46,3 wk ahead cum death,quantile,0.15,2020-08-08,135.0
2020-07-20,47,3 wk ahead cum death,quantile,0.15,2020-08-08,1149.0
2020-07-20,48,3 wk ahead cum death,quantile,0.15,2020-08-08,5400.0
2020-07-20,49,3 wk ahead cum death,quantile,0.15,2020-08-08,314.0
2020-07-20,50,3 wk ahead cum death,quantile,0.15,2020-08-08,56.0
2020-07-20,51,3 wk ahead cum death,quantile,0.15,2020-08-08,2150.0
2020-07-20,53,3 wk ahead cum death,quantile,0.15,2020-08-08,1578.0
2020-07-20,54,3 wk ahead cum death,quantile,0.15,2020-08-08,103.0
2020-07-20,55,3 wk ahead cum death,quantile,0.15,2020-08-08,871.0
2020-07-20,56,3 wk ahead cum death,quantile,0.15,2020-08-08,27.0
2020-07-20,US,3 wk ahead cum death,quantile,0.15,2020-08-08,151387.0
2020-07-20,01,3 wk ahead cum death,quantile,0.2,2020-08-08,1571.0
2020-07-20,02,3 wk ahead cum death,quantile,0.2,2020-08-08,24.0
2020-07-20,04,3 wk ahead cum death,quantile,0.2,2020-08-08,3874.0
2020-07-20,05,3 wk ahead cum death,quantile,0.2,2020-08-08,463.0
2020-07-20,06,3 wk ahead cum death,quantile,0.2,2020-08-08,8668.0
2020-07-20,08,3 wk ahead cum death,quantile,0.2,2020-08-08,1773.0
2020-07-20,09,3 wk ahead cum death,quantile,0.2,2020-08-08,4416.0
2020-07-20,10,3 wk ahead cum death,quantile,0.2,2020-08-08,527.0
2020-07-20,11,3 wk ahead cum death,quantile,0.2,2020-08-08,589.0
2020-07-20,12,3 wk ahead cum death,quantile,0.2,2020-08-08,6427.0
2020-07-20,13,3 wk ahead cum death,quantile,0.2,2020-08-08,3363.0
2020-07-20,15,3 wk ahead cum death,quantile,0.2,2020-08-08,30.0
2020-07-20,16,3 wk ahead cum death,quantile,0.2,2020-08-08,154.0
2020-07-20,17,3 wk ahead cum death,quantile,0.2,2020-08-08,7631.0
2020-07-20,18,3 wk ahead cum death,quantile,0.2,2020-08-08,2904.0
2020-07-20,19,3 wk ahead cum death,quantile,0.2,2020-08-08,829.0
2020-07-20,20,3 wk ahead cum death,quantile,0.2,2020-08-08,350.0
2020-07-20,21,3 wk ahead cum death,quantile,0.2,2020-08-08,759.0
2020-07-20,22,3 wk ahead cum death,quantile,0.2,2020-08-08,3804.0
2020-07-20,23,3 wk ahead cum death,quantile,0.2,2020-08-08,125.0
2020-07-20,24,3 wk ahead cum death,quantile,0.2,2020-08-08,3456.0
2020-07-20,25,3 wk ahead cum death,quantile,0.2,2020-08-08,8573.0
2020-07-20,26,3 wk ahead cum death,quantile,0.2,2020-08-08,6442.0
2020-07-20,27,3 wk ahead cum death,quantile,0.2,2020-08-08,1619.0
2020-07-20,28,3 wk ahead cum death,quantile,0.2,2020-08-08,1579.0
2020-07-20,29,3 wk ahead cum death,quantile,0.2,2020-08-08,1219.0
2020-07-20,30,3 wk ahead cum death,quantile,0.2,2020-08-08,56.0
2020-07-20,31,3 wk ahead cum death,quantile,0.2,2020-08-08,321.0
2020-07-20,32,3 wk ahead cum death,quantile,0.2,2020-08-08,805.0
2020-07-20,33,3 wk ahead cum death,quantile,0.2,2020-08-08,408.0
2020-07-20,34,3 wk ahead cum death,quantile,0.2,2020-08-08,15992.0
2020-07-20,35,3 wk ahead cum death,quantile,0.2,2020-08-08,611.0
2020-07-20,36,3 wk ahead cum death,quantile,0.2,2020-08-08,32675.0
2020-07-20,37,3 wk ahead cum death,quantile,0.2,2020-08-08,1856.0
2020-07-20,38,3 wk ahead cum death,quantile,0.2,2020-08-08,99.0
2020-07-20,39,3 wk ahead cum death,quantile,0.2,2020-08-08,3353.0
2020-07-20,40,3 wk ahead cum death,quantile,0.2,2020-08-08,511.0
2020-07-20,41,3 wk ahead cum death,quantile,0.2,2020-08-08,337.0
2020-07-20,42,3 wk ahead cum death,quantile,0.2,2020-08-08,7149.0
2020-07-20,44,3 wk ahead cum death,quantile,0.2,2020-08-08,1007.0
2020-07-20,45,3 wk ahead cum death,quantile,0.2,2020-08-08,1655.0
2020-07-20,46,3 wk ahead cum death,quantile,0.2,2020-08-08,138.0
2020-07-20,47,3 wk ahead cum death,quantile,0.2,2020-08-08,1168.0
2020-07-20,48,3 wk ahead cum death,quantile,0.2,2020-08-08,5533.0
2020-07-20,49,3 wk ahead cum death,quantile,0.2,2020-08-08,322.0
2020-07-20,50,3 wk ahead cum death,quantile,0.2,2020-08-08,56.0
2020-07-20,51,3 wk ahead cum death,quantile,0.2,2020-08-08,2159.0
2020-07-20,53,3 wk ahead cum death,quantile,0.2,2020-08-08,1587.0
2020-07-20,54,3 wk ahead cum death,quantile,0.2,2020-08-08,104.0
2020-07-20,55,3 wk ahead cum death,quantile,0.2,2020-08-08,874.0
2020-07-20,56,3 wk ahead cum death,quantile,0.2,2020-08-08,28.0
2020-07-20,US,3 wk ahead cum death,quantile,0.2,2020-08-08,152123.0
2020-07-20,01,3 wk ahead cum death,quantile,0.25,2020-08-08,1592.0
2020-07-20,02,3 wk ahead cum death,quantile,0.25,2020-08-08,25.0
2020-07-20,04,3 wk ahead cum death,quantile,0.25,2020-08-08,3976.0
2020-07-20,05,3 wk ahead cum death,quantile,0.25,2020-08-08,468.0
2020-07-20,06,3 wk ahead cum death,quantile,0.25,2020-08-08,8736.0
2020-07-20,08,3 wk ahead cum death,quantile,0.25,2020-08-08,1775.0
2020-07-20,09,3 wk ahead cum death,quantile,0.25,2020-08-08,4419.0
2020-07-20,10,3 wk ahead cum death,quantile,0.25,2020-08-08,527.0
2020-07-20,11,3 wk ahead cum death,quantile,0.25,2020-08-08,590.0
2020-07-20,12,3 wk ahead cum death,quantile,0.25,2020-08-08,6553.0
2020-07-20,13,3 wk ahead cum death,quantile,0.25,2020-08-08,3382.0
2020-07-20,15,3 wk ahead cum death,quantile,0.25,2020-08-08,31.0
2020-07-20,16,3 wk ahead cum death,quantile,0.25,2020-08-08,159.0
2020-07-20,17,3 wk ahead cum death,quantile,0.25,2020-08-08,7643.0
2020-07-20,18,3 wk ahead cum death,quantile,0.25,2020-08-08,2909.0
2020-07-20,19,3 wk ahead cum death,quantile,0.25,2020-08-08,832.0
2020-07-20,20,3 wk ahead cum death,quantile,0.25,2020-08-08,352.0
2020-07-20,21,3 wk ahead cum death,quantile,0.25,2020-08-08,764.0
2020-07-20,22,3 wk ahead cum death,quantile,0.25,2020-08-08,3822.0
2020-07-20,23,3 wk ahead cum death,quantile,0.25,2020-08-08,126.0
2020-07-20,24,3 wk ahead cum death,quantile,0.25,2020-08-08,3462.0
2020-07-20,25,3 wk ahead cum death,quantile,0.25,2020-08-08,8583.0
2020-07-20,26,3 wk ahead cum death,quantile,0.25,2020-08-08,6450.0
2020-07-20,27,3 wk ahead cum death,quantile,0.25,2020-08-08,1621.0
2020-07-20,28,3 wk ahead cum death,quantile,0.25,2020-08-08,1591.0
2020-07-20,29,3 wk ahead cum death,quantile,0.25,2020-08-08,1224.0
2020-07-20,30,3 wk ahead cum death,quantile,0.25,2020-08-08,60.0
2020-07-20,31,3 wk ahead cum death,quantile,0.25,2020-08-08,323.0
2020-07-20,32,3 wk ahead cum death,quantile,0.25,2020-08-08,816.0
2020-07-20,33,3 wk ahead cum death,quantile,0.25,2020-08-08,409.0
2020-07-20,34,3 wk ahead cum death,quantile,0.25,2020-08-08,16015.0
2020-07-20,35,3 wk ahead cum death,quantile,0.25,2020-08-08,614.0
2020-07-20,36,3 wk ahead cum death,quantile,0.25,2020-08-08,32693.0
2020-07-20,37,3 wk ahead cum death,quantile,0.25,2020-08-08,1866.0
2020-07-20,38,3 wk ahead cum death,quantile,0.25,2020-08-08,100.0
2020-07-20,39,3 wk ahead cum death,quantile,0.25,2020-08-08,3365.0
2020-07-20,40,3 wk ahead cum death,quantile,0.25,2020-08-08,517.0
2020-07-20,41,3 wk ahead cum death,quantile,0.25,2020-08-08,342.0
2020-07-20,42,3 wk ahead cum death,quantile,0.25,2020-08-08,7161.0
2020-07-20,44,3 wk ahead cum death,quantile,0.25,2020-08-08,1009.0
2020-07-20,45,3 wk ahead cum death,quantile,0.25,2020-08-08,1691.0
2020-07-20,46,3 wk ahead cum death,quantile,0.25,2020-08-08,140.0
2020-07-20,47,3 wk ahead cum death,quantile,0.25,2020-08-08,1186.0
2020-07-20,48,3 wk ahead cum death,quantile,0.25,2020-08-08,5658.0
2020-07-20,49,3 wk ahead cum death,quantile,0.25,2020-08-08,327.0
2020-07-20,50,3 wk ahead cum death,quantile,0.25,2020-08-08,57.0
2020-07-20,51,3 wk ahead cum death,quantile,0.25,2020-08-08,2167.0
2020-07-20,53,3 wk ahead cum death,quantile,0.25,2020-08-08,1596.0
2020-07-20,54,3 wk ahead cum death,quantile,0.25,2020-08-08,104.0
2020-07-20,55,3 wk ahead cum death,quantile,0.25,2020-08-08,878.0
2020-07-20,56,3 wk ahead cum death,quantile,0.25,2020-08-08,28.0
2020-07-20,US,3 wk ahead cum death,quantile,0.25,2020-08-08,152771.0
2020-07-20,01,3 wk ahead cum death,quantile,0.3,2020-08-08,1611.0
2020-07-20,02,3 wk ahead cum death,quantile,0.3,2020-08-08,27.0
2020-07-20,04,3 wk ahead cum death,quantile,0.3,2020-08-08,4090.0
2020-07-20,05,3 wk ahead cum death,quantile,0.3,2020-08-08,474.0
2020-07-20,06,3 wk ahead cum death,quantile,0.3,2020-08-08,8796.0
2020-07-20,08,3 wk ahead cum death,quantile,0.3,2020-08-08,1778.0
2020-07-20,09,3 wk ahead cum death,quantile,0.3,2020-08-08,4421.0
2020-07-20,10,3 wk ahead cum death,quantile,0.3,2020-08-08,528.0
2020-07-20,11,3 wk ahead cum death,quantile,0.3,2020-08-08,591.0
2020-07-20,12,3 wk ahead cum death,quantile,0.3,2020-08-08,6689.0
2020-07-20,13,3 wk ahead cum death,quantile,0.3,2020-08-08,3397.0
2020-07-20,15,3 wk ahead cum death,quantile,0.3,2020-08-08,32.0
2020-07-20,16,3 wk ahead cum death,quantile,0.3,2020-08-08,164.0
2020-07-20,17,3 wk ahead cum death,quantile,0.3,2020-08-08,7656.0
2020-07-20,18,3 wk ahead cum death,quantile,0.3,2020-08-08,2914.0
2020-07-20,19,3 wk ahead cum death,quantile,0.3,2020-08-08,834.0
2020-07-20,20,3 wk ahead cum death,quantile,0.3,2020-08-08,355.0
2020-07-20,21,3 wk ahead cum death,quantile,0.3,2020-08-08,770.0
2020-07-20,22,3 wk ahead cum death,quantile,0.3,2020-08-08,3842.0
2020-07-20,23,3 wk ahead cum death,quantile,0.3,2020-08-08,128.0
2020-07-20,24,3 wk ahead cum death,quantile,0.3,2020-08-08,3468.0
2020-07-20,25,3 wk ahead cum death,quantile,0.3,2020-08-08,8593.0
2020-07-20,26,3 wk ahead cum death,quantile,0.3,2020-08-08,6457.0
2020-07-20,27,3 wk ahead cum death,quantile,0.3,2020-08-08,1624.0
2020-07-20,28,3 wk ahead cum death,quantile,0.3,2020-08-08,1601.0
2020-07-20,29,3 wk ahead cum death,quantile,0.3,2020-08-08,1229.0
2020-07-20,30,3 wk ahead cum death,quantile,0.3,2020-08-08,65.0
2020-07-20,31,3 wk ahead cum death,quantile,0.3,2020-08-08,326.0
2020-07-20,32,3 wk ahead cum death,quantile,0.3,2020-08-08,825.0
2020-07-20,33,3 wk ahead cum death,quantile,0.3,2020-08-08,410.0
2020-07-20,34,3 wk ahead cum death,quantile,0.3,2020-08-08,16040.0
